Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
0.144535,-28142.284,2504.9945,-30647.279,-27851.227,280.21799,222.62642,89645.002,1.0011024
0.147035,-28142.198,2410.1362,-30552.334,-27974.835,269.60679,128.01387,89645.002,1.0011024
0.149535,-28142.308,2513.3265,-30655.634,-28375.144,281.15003,-178.09349,89645.002,1.0011024
0.152035,-28142.298,2463.3722,-30605.67,-28073.59,275.56196,52.553396,89645.002,1.0011024
0.154535,-28142.21,2422.8472,-30565.058,-28133.373,271.02869,6.7598492,89645.002,1.0011024
0.157035,-28142.149,2431.53,-30573.679,-27812.571,271.99998,252.09041,89645.002,1.0011024
0.159535,-28142.483,2496.874,-30639.357,-28360.992,279.30959,-167.13474,89645.002,1.0011024
0.162035,-28142.219,2452.2439,-30594.463,-27766.604,274.3171,287.30381,89645.002,1.0011024
0.164535,-28142.111,2493.1314,-30635.243,-28089.917,278.89094,39.922593,89645.002,1.0011024
0.167035,-28141.921,2409.5809,-30551.502,-28270.928,269.54467,-98.67554,89645.002,1.0011024
0.169535,-28142.03,2419.397,-30561.427,-28044.46,270.64273,74.629882,89645.002,1.0011024
0.172035,-28142.252,2451.943,-30594.195,-27881.41,274.28344,199.51453,89645.002,1.0011024
0.174535,-28142.271,2390.6927,-30532.964,-29009.066,267.43176,-663.00122,89645.002,1.0011024
0.175,-28142.077,2423.7117,-30565.789,-28487.268,271.12539,-264.03228,89645.002,1.0011024
