1.945,266.15153
1.95,272.98791
1.955,271.48557
1.96,275.32182
1.965,272.9562
1.97,279.16868
1.975,270.41231
1.98,274.15138
1.985,275.69994
1.99,275.19999
1.995,280.85596
2.0,275.75687
2.005,273.99169
2.01,271.23275
2.015,276.52801
2.02,275.49857
2.025,277.37519
2.03,270.88537
2.035,276.43672
2.04,269.5469
2.045,272.70707
2.05,275.94744
2.055,285.4703
2.06,270.49616
2.065,268.34098
2.07,269.35344
2.075,281.69762
2.08,272.77263
2.085,267.57232
2.09,275.80059
2.095,266.66771
2.1,272.01095
2.105,278.38014
2.11,278.51081
2.115,275.55549
2.12,270.49242
2.125,271.64818
2.13,267.22837
2.135,270.39688
2.14,280.53657
2.145,277.68318
2.15,274.36377
2.155,270.70683
2.16,276.48869
2.165,273.02951
2.17,281.1912
2.175,277.96107
2.18,274.393
2.185,271.0921
2.19,277.29867
2.195,277.00811
2.2,274.61309
2.205,278.17945
2.21,274.88148
2.215,274.29539
2.22,277.66503
2.225,285.29435
2.23,276.89776
2.235,269.29186
2.24,272.14246
2.245,275.0861
2.25,276.41049
2.255,275.81664
2.26,265.69874
2.265,273.65764
2.27,272.25964
2.275,269.81362
2.28,274.58172
2.285,277.76067
2.29,277.71409
2.295,272.68866
2.3,275.24325
2.305,286.01851
2.31,269.94156
2.315,270.57628
2.32,267.69593
2.325,273.52055
2.33,270.3007
2.335,278.71744
2.34,279.42948
2.345,268.56907
2.35,274.39954
2.355,277.20734
2.36,275.94702
2.365,271.56368
2.37,278.62911
2.375,278.07069
2.38,272.06796
2.385,274.91446
2.39,278.42314
2.395,268.07109
2.4,277.3665
2.405,269.1427
2.41,271.92033
2.415,275.06831
2.42,267.86068
2.425,271.56423
2.43,277.74852
2.435,273.29397
2.44,272.70393
2.445,278.18552
2.45,278.74841
2.455,279.97987
2.46,264.73702
2.465,267.32597
2.47,273.38104
2.475,275.48726
2.48,272.66548
2.485,275.94955
2.49,275.6116
2.495,266.68954
2.5,275.71789
2.505,274.44131
2.51,272.23171
2.515,275.42364
2.52,275.31029
2.525,269.70278
2.53,278.59922
2.535,270.93516
2.54,274.39777
2.545,272.18909
2.55,274.47113
2.555,270.54798
2.56,268.39074
2.565,280.05521
2.57,277.30419
2.575,271.5375
2.58,274.55549
2.585,273.86354
2.59,277.65281
2.595,270.43265
2.6,274.56468
2.605,268.6738
2.61,272.91068
2.615,270.76949
2.62,275.82966
2.625,274.90827
2.63,278.8083
2.635,273.21743
2.64,269.96026
2.645,273.38656
2.65,276.79454
2.655,271.77367
2.66,275.54903
2.665,278.95475
2.67,271.44494
2.675,275.54505
2.68,278.715
2.685,272.98758
2.69,274.58589
2.695,263.48955
2.7,264.2653
2.705,276.32986
2.71,267.58084
2.715,277.5422
2.72,277.38878
2.725,274.76592
2.73,268.17386
2.735,274.3465
2.74,279.32125
2.745,272.93197
2.75,276.3146
2.755,266.32353
2.76,273.97786
2.765,275.17995
2.77,264.55039
2.775,271.92119
2.78,274.83277
2.785,271.39371
2.79,275.89421
2.795,267.43493
2.8,277.98652
2.805,268.75623
2.81,271.91388
2.815,280.48393
2.82,280.44392
2.825,275.64794
2.83,277.27622
2.835,268.03857
2.84,274.10764
2.845,273.93078
2.85,270.56811
2.855,268.56048
2.86,270.94538
2.865,267.44755
2.87,269.9905
2.875,279.24126
2.88,277.2974
2.885,274.1338
2.89,271.01427
2.895,269.27217
2.9,273.5809
2.905,281.85354
2.91,273.96621
2.915,278.56002
2.92,267.09007
2.925,270.35142
2.93,272.61229
2.935,270.64344
2.94,274.43231
2.945,270.02991
2.95,278.41489
2.955,271.97334
2.96,277.94157
2.965,274.15478
2.97,270.02188
2.975,271.98157
2.98,271.21251
2.985,276.79813
2.99,272.24886
2.995,277.72021
3.0,269.72025
3.005,273.16287
3.01,273.63791
3.015,272.31359
3.02,274.70251
3.025,267.88371
3.03,267.84831
3.035,279.83958
3.04,272.26277
3.045,269.68638
3.05,271.74806
3.055,272.08269
3.06,272.93948
3.065,273.03261
3.07,271.93411
3.075,272.47202
3.08,271.65006
3.085,271.06682
3.09,275.19239
3.095,271.66984
3.1,273.46426
3.105,275.80172
3.11,268.50459
3.115,269.5969
3.12,262.63154
3.125,273.56103
3.13,276.50289
3.135,271.54833
3.14,272.557
3.145,276.68799
3.15,273.23052
3.155,275.5692
3.16,273.55757
3.165,271.58628
3.17,268.19327
3.175,266.67712
3.18,272.1435
3.185,271.99689
3.19,272.63687
3.195,275.86865
3.2,271.67378
3.205,278.79424
3.21,268.22199
3.215,270.64714
3.22,278.46293
3.225,274.22897
3.23,275.85506
3.235,278.29203
3.24,278.53084
3.245,277.20177
3.25,278.73271
3.255,269.9281
3.26,266.30088
3.265,271.09584
3.27,268.48055
3.275,275.40747
3.28,275.09096
3.285,274.58991
3.29,269.67963
3.295,268.07801
3.3,279.03166
3.305,270.45985
3.31,269.47459
3.315,275.15504
3.32,271.69076
3.325,277.49369
3.33,270.79477
3.335,267.54717
3.34,269.8385
3.345,273.5535
3.35,274.06256
3.355,276.79503
3.36,271.39028
3.365,271.5775
3.37,268.10074
3.375,275.89413
3.38,276.18031
3.385,269.78374
3.39,266.88253
3.395,274.86817
3.4,276.15144
3.405,274.96058
3.41,268.52516
3.415,278.74607
3.42,267.52491
3.425,273.02478
3.43,269.1637
3.435,266.37982
3.44,278.70982
3.445,277.58727
3.45,268.8566
3.455,268.23831
3.46,267.81728
3.465,274.40494
3.47,273.83726
3.475,276.41382
3.48,278.10781
3.485,270.52424
3.49,278.00396
3.495,270.02252
3.5,278.06755
3.505,275.4716
3.51,278.43248
3.515,271.09313
3.52,271.13172
3.525,262.00616
3.53,274.41828
3.535,277.02117
3.54,270.58989
3.545,269.92566
3.55,275.09009
3.555,271.05229
3.56,271.07845
3.565,272.90843
3.57,279.37052
3.575,274.5534
3.58,271.79158
3.585,276.87235
3.59,274.12902
3.595,275.63039
3.6,274.51833
3.605,271.49237
3.61,271.91436
3.615,280.74118
3.62,269.87005
3.625,275.05741
3.63,272.95752
3.635,274.11184
3.64,277.95427
3.645,281.36375
3.65,271.66051
3.655,266.39887
3.66,274.76707
3.665,270.4688
3.67,270.29918
3.675,279.91822
3.68,278.91197
3.685,274.99479
3.69,274.08843
3.695,269.8724
3.7,269.56446
3.705,268.76634
3.71,271.35576
3.715,273.72939
3.72,274.96603
3.725,267.3881
3.73,278.32051
3.735,270.03911
3.74,270.58126
3.745,278.62176
3.75,276.81885
3.755,269.39241
3.76,275.09874
3.765,270.72101
3.77,272.59481
3.775,277.31088
3.78,267.72923
3.785,272.05326
3.79,281.13823
3.795,270.50856
3.8,262.66075
3.805,264.50665
3.81,268.52071
3.815,273.32679
3.82,276.23143
3.825,278.46713
3.83,271.00089
3.835,275.98144
3.84,276.96825
3.845,268.52446
3.85,272.02123
3.855,273.8063
3.86,275.02013
3.865,275.59388
3.87,267.66873
3.875,276.0913
3.88,272.95749
3.885,278.96758
3.89,275.06502
3.895,275.99432
3.9,277.38825
3.905,274.434
3.91,273.44162
3.915,264.54369
3.92,268.23998
3.925,266.45501
3.93,275.77597
3.935,276.15733
3.94,273.13378
3.945,271.36992
3.95,270.85112
3.955,274.80177
3.96,270.45791
3.965,272.08767
3.97,272.40453
3.975,276.03138
3.98,271.25219
3.985,270.42636
3.99,274.29292
3.995,274.65318
4.0,272.88635
4.005,277.63652
4.01,271.6469
4.015,265.2333
4.02,271.69632
4.025,277.92787
4.03,270.69402
4.035,273.9317
4.04,274.52838
4.045,266.44155
4.05,278.24641
4.055,276.29994
4.06,276.25119
4.065,271.38689
4.07,267.53207
4.075,273.79583
4.08,273.92494
4.085,278.55215
4.09,269.67153
4.095,275.07339
4.1,271.11167
4.105,273.31458
4.11,268.92959
4.115,269.51283
4.12,272.73853
4.125,272.0922
4.13,275.24664
4.135,274.3042
4.14,272.86788
4.145,276.13676
4.15,272.84748
4.155,270.72415
4.16,279.80876
4.165,273.913
4.17,270.95364
4.175,276.43264
4.18,279.93409
4.185,274.56897
4.19,267.26634
4.195,274.65778
4.2,271.81106
4.205,270.79375
4.21,280.41891
4.215,278.83497
4.22,272.31914
4.225,273.41277
4.23,274.00829
4.235,266.08981
4.24,272.51057
4.245,269.91815
4.25,270.38746
4.255,273.47065
4.26,270.75463
4.265,273.17855
4.27,269.31345
4.275,274.75582
4.28,281.56751
4.285,268.89607
4.29,271.71194
4.295,271.68546
4.3,267.79316
4.305,270.53001
4.31,269.99753
4.315,272.71175
4.32,280.52893
4.325,283.94922
4.33,281.83703
4.335,273.73347
4.34,273.9092
4.345,276.12989
4.35,275.48994
4.355,275.86703
4.36,273.28787
4.365,273.66509
4.37,266.01645
4.375,269.12886
4.38,274.30261
4.385,269.13228
4.39,273.60624
4.395,273.4646
4.4,276.97005
4.405,264.78615
4.41,277.78533
4.415,275.86359
4.42,276.22968
4.425,270.34694
4.43,280.35278
4.435,267.92297
4.44,272.07748
4.445,271.9258
4.45,269.00388
4.455,271.47765
4.46,269.04895
4.465,270.95463
4.47,269.38385
4.475,271.40163
4.48,261.65489
4.485,267.07527
4.49,277.64695
4.495,272.44305
4.5,265.82483
4.505,270.1974
4.51,275.04266
4.515,271.21282
4.52,269.88555
4.525,272.52914
4.53,269.12593
4.535,274.15947
4.54,272.98601
4.545,273.26081
4.55,273.96715
4.555,274.45183
4.56,282.70266
4.565,271.7294
4.57,276.05406
4.575,269.17033
4.58,274.40471
4.585,279.0953
4.59,274.37102
4.595,269.53885
4.6,280.58537
4.605,280.29993
4.61,274.00708
4.615,264.74622
4.62,275.66524
4.625,282.41828
4.63,275.42907
4.635,274.20494
4.64,274.4485
4.645,276.28627
4.65,272.88928
4.655,274.21288
4.66,269.3495
4.665,279.1595
4.67,269.4338
4.675,271.07592
4.68,273.59404
4.685,276.19838
4.69,274.33757
4.695,268.56658
4.7,266.66976
4.705,273.10833
4.71,274.18901
4.715,276.60642
4.72,268.4076
4.725,274.96661
4.73,274.67034
4.735,269.05458
4.74,272.8308
4.745,281.06034
4.75,268.07397
4.755,266.32681
4.76,269.33608
4.765,267.56506
4.77,272.69377
4.775,272.3877
4.78,276.0697
4.785,270.39764
4.79,274.95922
4.795,268.69445
4.8,275.25068
4.805,283.60868
4.81,271.19044
4.815,268.54456
4.82,268.47933
4.825,273.09252
4.83,275.03705
4.835,276.92547
4.84,272.04832
4.845,274.59462
4.85,270.43221
4.855,270.9292
4.86,271.5018
4.865,272.92774
4.87,274.48132
4.875,274.29893
4.88,271.44235
4.885,271.47762
4.89,271.22491
4.895,272.85331
4.9,269.7791
4.905,273.13506
4.91,272.51316
4.915,269.98015
4.92,277.58519
4.925,276.50556
4.93,272.97338
4.935,273.81405
4.94,270.31714
4.945,276.90564
4.95,272.18069
4.955,271.01705
4.96,273.79739
4.965,265.40004
4.97,273.86563
4.975,274.07674
4.98,274.1915
4.985,274.48841
4.99,273.64924
4.995,271.52875
5.0,274.74112
5.005,264.59916
5.01,275.9519
5.015,276.11847
5.02,274.52569
5.025,273.78286
5.03,273.23981
5.035,271.94709
5.04,276.23538
5.045,276.80199
5.05,264.22435
5.055,266.41066
5.06,275.23266
5.065,277.18975
5.07,274.66705
5.075,271.49407
5.08,263.39686
5.085,267.46451
5.09,273.60901
5.095,276.64352
5.1,274.30479
5.105,271.55736
5.11,273.81708
5.115,268.46166
5.12,272.48459
5.125,272.25724
5.13,266.02626
5.135,265.501
5.14,266.7716
5.145,275.67561
5.15,274.8514
5.155,271.67941
5.16,275.55618
5.165,274.00771
5.17,269.67698
5.175,272.87132
5.18,270.22592
5.185,270.13355
5.19,276.36085
5.195,276.22671
5.2,273.94756
5.205,266.27243
5.21,274.80213
5.215,274.32506
5.22,278.40089
5.225,270.10341
5.23,272.11136
5.235,275.33658
5.24,269.62674
5.245,276.6118
5.25,269.01415
5.255,274.00239
5.26,277.00253
5.265,279.65856
5.27,276.36867
5.275,272.66287
5.28,268.37779
5.285,275.7163
5.29,276.25978
5.295,270.44779
5.3,279.13692
5.305,275.72127
5.31,270.42685
5.315,278.10911
5.32,272.01642
5.325,262.2413
5.33,275.50753
5.335,271.18273
5.34,276.04932
5.345,269.07059
5.35,269.69172
5.355,271.01164
5.36,272.74533
5.365,272.43213
5.37,273.07816
5.375,272.58577
5.38,273.21215
5.385,282.05303
5.39,278.89955
5.395,274.33089
5.4,265.8228
5.405,277.48403
5.41,272.09852
5.415,270.95167
5.42,266.03189
5.425,271.76855
5.43,270.35285
5.435,277.18826
5.44,269.7425
5.445,272.41641
5.45,276.33319
5.455,265.56913
5.46,269.5093
5.465,275.91987
5.47,274.61405
5.475,280.19381
5.48,273.70898
5.485,268.45771
5.49,268.02726
5.495,267.42082
5.5,274.31796
5.505,273.37437
5.51,274.15541
5.515,272.28336
5.52,274.41405
5.525,268.12893
5.53,270.91191
5.535,271.68047
5.54,272.64918
5.545,270.00186
5.55,276.62874
5.555,281.13844
5.56,269.11582
5.565,276.97671
5.57,267.23384
5.575,271.54406
5.58,276.58464
5.585,276.37545
5.59,273.12175
5.595,273.1847
5.6,270.67153
5.605,276.39275
5.61,273.18299
5.615,277.50569
5.62,272.45696
5.625,275.30702
5.63,275.65545
5.635,273.8771
5.64,279.39615
5.645,273.61478
5.65,271.00597
5.655,271.57006
5.66,267.05442
5.665,277.25807
5.67,268.16625
5.675,277.66872
5.68,270.06172
5.685,271.631
5.69,272.39554
5.695,283.11712
5.7,267.73052
5.705,272.56005
5.71,274.85254
5.715,269.83892
5.72,275.23428
5.725,267.83795
5.73,272.74415
5.735,271.27157
5.74,268.88595
5.745,271.90766
5.75,273.66915
5.755,268.58239
5.76,274.04707
5.765,271.66299
5.77,278.86198
5.775,267.04896
5.78,277.3707
5.785,266.28857
5.79,265.61765
5.795,276.45429
5.8,270.5753
5.805,270.16891
5.81,266.44746
5.815,271.48767
5.82,275.76522
5.825,283.18186
5.83,269.85529
5.835,264.39844
5.84,266.98817
5.845,264.56267
5.85,275.26762
5.855,272.8147
5.86,271.29806
5.865,272.709
5.87,276.84723
5.875,269.6727
5.88,268.75037
5.885,278.02269
5.89,272.32056
5.895,269.87084
5.9,270.78245
5.905,273.31353
5.91,272.3408
5.915,274.23433
5.92,276.27022
5.925,273.57733
5.93,270.67926
5.935,273.66138
5.94,271.07261
5.945,272.65695
5.95,271.58214
5.955,271.93484
5.96,269.9974
5.965,273.44553
5.97,281.5851
5.975,273.62794
5.98,267.914
5.985,271.33192
5.99,276.37696
5.995,278.68241
6.0,267.17712
6.005,267.97656
6.01,273.38061
6.015,277.23506
6.02,277.79287
6.025,269.56014
6.03,272.01966
6.035,278.48998
6.04,270.12675
6.045,273.17583
6.05,269.93799
6.055,281.56695
6.06,266.50979
6.065,275.3102
6.07,273.73013
6.075,266.64822
6.08,267.32139
6.085,270.2581
6.09,275.93466
6.095,276.59165
6.1,267.89855
6.105,266.04212
6.11,265.08479
6.115,277.96318
6.12,274.52177
6.125,271.79999
6.13,274.28032
6.135,282.26259
6.14,277.66853
6.145,273.65359
6.15,265.8033
6.155,276.40016
6.16,270.95812
6.165,263.32269
6.17,276.53832
6.175,269.03573
6.18,270.01411
6.185,274.3922
6.19,266.46506
6.195,274.55784
6.2,269.90313
6.205,275.51219
6.21,270.04149
6.215,269.93547
6.22,268.67441
6.225,276.50491
6.23,266.45665
6.235,274.34595
6.24,267.79926
6.245,263.64966
6.25,275.21658
6.255,278.69166
6.26,269.83477
6.265,270.05018
6.27,272.99577
6.275,280.21243
6.28,273.10412
6.285,261.47951
6.29,276.22205
6.295,269.78123
6.3,275.74985
6.305,267.25061
6.31,273.6412
6.315,270.27762
6.32,268.1341
6.325,275.11052
6.33,266.82817
6.335,268.26098
6.34,274.97594
6.345,266.36772
6.35,275.00664
6.355,271.41694
6.36,271.12804
6.365,267.20783
6.37,267.68977
6.375,269.81369
6.38,270.83129
6.385,266.30982
6.39,275.66105
6.395,270.20099
6.4,273.42793
6.405,266.24312
6.41,276.36773
6.415,268.86991
6.42,269.73913
6.425,274.0104
6.43,269.36055
6.435,270.37939
6.44,274.46766
6.445,276.86971
6.45,267.79441
6.455,269.96114
6.46,268.92438
6.465,273.5749
6.47,277.62457
6.475,272.13391
6.48,273.59044
6.485,270.12648
6.49,264.08644
6.495,268.787
6.5,270.5781
6.505,272.84771
6.51,268.40163
6.515,276.55266
6.52,281.4062
6.525,267.06637
6.53,269.74855
6.535,263.86306
6.54,270.141
6.545,275.56312
6.55,273.08128
6.555,264.72334
6.56,272.48327
6.565,264.6199
6.57,276.77863
6.575,270.38356
6.58,276.70434
6.585,274.08054
6.59,266.39874
6.595,268.73067
6.6,274.66077
6.605,272.03684
6.61,274.54278
6.615,269.03416
6.62,273.90578
6.625,277.48666
6.63,274.23421
6.635,265.23992
6.64,267.98418
6.645,270.71902
6.65,271.03384
6.655,272.37219
6.66,273.04508
6.665,268.76814
6.67,267.25167
6.675,271.87782
6.68,269.1968
6.685,274.56704
6.69,270.58928
6.695,272.20039
6.7,271.67987
6.705,274.38935
6.71,271.89143
6.715,267.74178
6.72,266.88589
6.725,271.53824
6.73,273.78891
6.735,277.22009
6.74,268.98527
6.745,264.89081
6.75,269.55349
6.755,273.90083
6.76,275.89496
6.765,270.28019
6.77,276.18873
6.775,265.08744
6.78,270.23445
6.785,278.99856
6.79,268.31319
6.795,270.8579
6.8,269.99232
6.805,269.05924
6.81,271.7522
6.815,275.04667
6.82,276.17264
6.825,268.06661
6.83,273.73975
6.835,278.57273
6.84,266.92773
6.845,271.98114
6.85,271.67918
6.855,267.4897
6.86,273.94179
6.865,274.53531
6.87,272.10491
6.875,270.15469
6.88,271.66268
6.885,276.65061
6.89,267.20826
6.895,277.53311
6.9,270.1472
6.905,271.87083
6.91,271.38727
6.915,267.42101
6.92,270.92766
6.925,273.84183
6.93,273.69207
6.935,272.93527
6.94,277.55038
6.945,268.34779
6.95,273.14396
6.955,272.05245
6.96,274.36542
6.965,271.81613
6.97,278.37979
6.975,269.0071
6.98,274.28183
6.985,274.24201
6.99,271.77442
6.995,270.19193
7.0,268.9245
7.005,275.89693
7.01,273.97213
7.015,270.68406
7.02,272.28642
7.025,271.77071
7.03,277.80765
7.035,270.54462
7.04,272.36039
7.045,269.56151
7.05,280.47679
7.055,274.3784
7.06,263.52147
7.065,274.91177
7.07,272.46034
7.075,266.31741
7.08,269.95054
7.085,263.51803
7.09,266.13716
7.095,270.29855
7.1,276.05047
7.105,268.07543
7.11,272.17286
7.115,267.15951
7.12,268.82917
7.125,271.07252
7.13,276.2812
7.135,269.58677
7.14,271.04225
7.145,266.77985
7.15,270.16965
7.155,271.09735
7.16,269.10876
7.165,276.14547
7.17,269.08452
7.175,269.93544
7.18,269.34909
7.185,278.33706
7.19,260.50594
7.195,268.60119
7.2,278.58109
7.205,259.19392
7.21,274.0518
7.215,272.66257
7.22,271.70558
7.225,273.74911
7.23,273.40845
7.235,262.43216
7.24,270.14967
7.245,275.69099
7.25,266.97413
7.255,278.3405
7.26,274.39329
7.265,269.20773
7.27,268.45175
7.275,272.06862
7.28,271.04788
7.285,280.80354
7.29,271.84145
7.295,263.84947
7.3,272.993
7.305,271.39425
7.31,277.6841
7.315,266.19915
7.32,271.14814
7.325,278.23082
7.33,270.45167
7.335,273.6859
7.34,271.75194
7.345,263.49181
7.35,269.95137
7.355,270.66253
7.36,271.6415
7.365,273.35083
7.37,273.36075
7.375,269.3216
7.38,269.99325
7.385,278.02587
7.39,265.43626
7.395,266.82797
7.4,273.91088
7.405,272.21168
7.41,268.8655
7.415,271.33008
7.42,273.87071
7.425,267.10687
7.43,271.30381
7.435,276.49699
7.44,278.63059
7.445,270.38464
7.45,270.95004
7.455,276.51123
7.46,270.99201
7.465,267.76893
7.47,275.21635
7.475,271.97444
7.48,270.4185
7.485,275.13949
7.49,263.77877
7.495,262.98389
7.5,272.56635
7.505,269.22128
7.51,271.88008
7.515,269.22148
7.52,277.41467
7.525,269.87449
7.53,271.63475
7.535,274.22098
7.54,276.74915
7.545,267.06585
7.55,275.4693
7.555,270.13022
7.56,263.80197
7.565,276.46281
7.57,276.57718
7.575,268.81832
7.58,277.38091
7.585,266.062
7.59,278.1071
7.595,275.5559
7.6,270.51966
7.605,272.04892
7.61,273.9515
7.615,268.24605
7.62,276.12056
7.625,268.28276
7.63,268.93198
7.635,280.3616
7.64,279.05199
7.645,271.20782
7.65,275.15964
7.655,272.87443
7.66,269.09396
7.665,274.72439
7.67,272.01939
7.675,269.51851
7.68,269.89947
7.685,273.98647
7.69,270.15961
7.695,267.802
7.7,275.35634
7.705,279.0782
7.71,270.81488
7.715,264.62277
7.72,279.49656
7.725,266.42691
7.73,274.37739
7.735,271.59212
7.74,271.26881
7.745,276.29224
7.75,269.74445
7.755,279.15659
7.76,268.19436
7.765,276.37302
7.77,271.23283
7.775,270.88276
7.78,279.12018
7.785,268.89713
7.79,271.59495
7.795,274.60099
7.8,268.52236
7.805,265.27628
7.81,273.05963
7.815,277.31659
7.82,271.61737
7.825,270.55002
7.83,278.58718
7.835,269.12969
7.84,269.06686
7.845,274.62954
7.85,269.44148
7.855,273.11545
7.86,268.66406
7.865,271.01442
7.87,272.33204
