LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.7 on Thu Nov 15 11:34:28 GMT 2018
 6500 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 2 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -9.348000 34.709999  xlo xhi
 3.516327 41.671673  ylo yhi
 -22.398000 127.602000  zlo zhi
 -22.028999 0.000000 0.000000 xy xz yz

# Pair Coeffs
#
# 1  1
# 2  2

 Masses

 1 15.999400 # 1
 2 15.999400 # 2

 Atoms # atomic

1 1 14.251000 35.429001 65.852997 # 1
2 1 43.154999 21.808001 67.671997 # 1
3 1 5.711000 4.862000 77.737999 # 1
4 1 10.924000 29.459000 63.450001 # 1
5 1 32.286999 4.731000 60.154999 # 1
6 1 20.849001 34.320000 61.881001 # 1
7 1 43.839001 19.591000 69.389000 # 1
8 1 2.182000 26.594999 70.895996 # 1
9 1 41.380001 4.602000 68.201996 # 1
10 1 27.556000 1.535000 76.852005 # 1
11 1 8.207000 22.788000 74.201996 # 1
12 1 45.058998 28.886000 63.956001 # 1
13 1 28.684999 31.474001 70.902000 # 1
14 1 21.106001 2.551000 67.013000 # 1
15 1 31.233999 4.565000 61.771000 # 1
16 1 12.476000 25.948999 74.798004 # 1
17 1 21.420000 2.957000 62.074001 # 1
18 1 38.773998 3.124000 67.486000 # 1
19 1 23.565001 28.240000 77.313995 # 1
20 1 5.156000 3.882000 77.255997 # 1
21 1 29.368999 34.966999 67.110001 # 1
22 1 17.077000 11.312000 77.550995 # 1
23 1 38.276001 18.907000 72.596001 # 1
24 1 26.356001 31.639999 64.354004 # 1
25 1 3.975000 32.472000 74.003998 # 1
26 1 35.299000 5.693000 67.175995 # 1
27 1 26.077999 12.937000 69.981003 # 1
28 1 39.570999 37.665001 63.382000 # 1
29 1 35.484001 6.525000 75.576004 # 1
30 1 5.768000 32.768002 73.768997 # 1
31 1 17.761000 13.122000 66.257996 # 1
32 1 2.200000 12.753000 71.404999 # 1
33 1 43.303001 23.176001 70.699997 # 1
34 1 18.500999 22.695999 75.188004 # 1
35 1 23.157000 7.134000 62.117001 # 1
36 1 39.624001 1.498000 77.589005 # 1
37 1 8.965000 34.080002 75.373001 # 1
38 1 1.774000 0.629000 73.082001 # 1
39 1 21.680000 31.011999 71.376999 # 1
40 1 15.285000 16.634001 72.763000 # 1
41 1 31.475000 20.329000 60.866001 # 1
42 1 6.395000 10.535000 70.652000 # 1
43 1 13.122000 9.907000 73.095001 # 1
44 1 33.987000 7.781000 63.570999 # 1
45 1 7.819000 30.476000 72.332001 # 1
46 1 35.521999 25.264000 69.494003 # 1
47 1 5.306000 33.543999 70.443001 # 1
48 1 25.653999 32.380001 77.305000 # 1
49 1 8.428000 6.099000 71.037003 # 1
50 1 44.320000 34.616001 64.460999 # 1
51 1 28.830999 9.777000 64.445999 # 1
52 1 39.847000 18.371000 77.749001 # 1
53 1 11.348000 9.020000 77.716003 # 1
54 1 41.659000 36.278999 67.910004 # 1
55 1 16.985001 17.170000 73.050003 # 1
56 1 43.099998 24.247999 67.358002 # 1
57 1 7.764000 27.704000 66.731995 # 1
58 1 23.954000 34.522999 62.929001 # 1
59 1 15.728000 6.783000 73.490005 # 1
60 1 44.891998 21.531000 74.789001 # 1
61 1 33.710999 26.965000 74.300995 # 1
62 1 31.106001 29.330000 61.547001 # 1
63 1 31.919001 38.423000 69.941002 # 1
64 1 1.018000 20.052000 65.682999 # 1
65 1 19.535999 28.091999 61.140999 # 1
66 1 3.975000 33.432999 60.779999 # 1
67 1 0.499000 7.523000 71.283005 # 1
68 1 11.220000 35.632000 67.776001 # 1
69 1 35.577999 24.728001 67.972000 # 1
70 1 41.436001 12.106000 65.272003 # 1
71 1 2.699000 6.450000 65.479996 # 1
72 1 35.874001 30.532000 74.240997 # 1
73 1 38.535999 38.811001 67.546997 # 1
74 1 3.789000 6.081000 69.236000 # 1
75 1 24.875999 9.500000 70.404999 # 1
76 1 14.157000 10.146000 61.641998 # 1
77 1 0.261000 37.110001 62.550999 # 1
78 1 1.776000 36.187000 74.084000 # 1
79 1 14.916000 24.377001 71.878998 # 1
80 1 12.328000 15.469000 70.641998 # 1
81 1 27.521000 35.355999 76.261002 # 1
82 1 20.737000 16.671000 73.464996 # 1
83 1 37.832001 21.365000 69.876999 # 1
84 1 29.995001 7.116000 69.016998 # 1
85 1 8.558000 19.719999 65.569000 # 1
86 1 10.165000 4.362000 61.316002 # 1
87 1 16.431000 20.459000 66.466995 # 1
88 1 40.290001 7.670000 66.602005 # 1
89 1 10.054000 6.469000 75.262001 # 1
90 1 25.726000 1.867000 71.229004 # 1
91 1 15.026000 17.354000 67.434998 # 1
92 1 5.620000 26.742001 62.540001 # 1
93 1 38.571999 30.549999 64.505005 # 1
94 1 22.437000 21.254000 76.987999 # 1
95 1 14.139000 12.050000 66.699997 # 1
96 1 20.313000 29.070999 60.606998 # 1
97 1 22.141001 9.685000 68.347000 # 1
98 1 4.327000 37.074001 65.905998 # 1
99 1 33.027000 24.580999 72.263000 # 1
100 1 41.362999 26.909000 72.221001 # 1
101 1 1.812000 22.066999 69.155998 # 1
102 1 23.879000 14.693000 64.018005 # 1
103 1 3.680000 32.988998 67.190002 # 1
104 1 15.026000 12.254000 77.908997 # 1
105 1 35.189999 33.027000 71.067001 # 1
106 1 41.547001 27.039000 76.141998 # 1
107 1 24.783001 0.075000 72.714996 # 1
108 1 13.271000 18.334000 71.692001 # 1
109 1 30.493999 0.592000 72.429001 # 1
110 1 37.073002 2.828000 74.106995 # 1
111 1 33.268002 31.695999 67.802002 # 1
112 1 4.048000 4.140000 64.634003 # 1
113 1 10.703000 37.036999 65.486000 # 1
114 1 33.507999 29.570999 71.066002 # 1
115 1 31.087000 32.306000 69.140999 # 1
116 1 28.572001 5.859000 67.162994 # 1
117 1 38.701000 21.309000 64.826996 # 1
118 1 1.276000 15.433000 75.169998 # 1
119 1 15.599000 21.790001 75.539001 # 1
120 1 36.353001 1.128000 74.091995 # 1
121 1 43.580002 18.648001 72.806000 # 1
122 1 27.556000 8.631000 64.055000 # 1
123 1 30.476999 25.393000 63.331001 # 1
124 1 35.058998 5.083000 70.122002 # 1
125 1 12.901000 20.183001 77.287994 # 1
126 1 32.897999 17.077000 61.912998 # 1
127 1 34.264000 1.201000 60.118999 # 1
128 1 37.868999 14.822000 65.970001 # 1
129 1 6.045000 26.132999 62.437000 # 1
130 1 2.164000 33.840000 72.388000 # 1
131 1 41.584000 21.384001 75.742004 # 1
132 1 10.775000 13.936000 77.647995 # 1
133 1 24.542999 5.212000 61.785000 # 1
134 1 28.223000 35.097000 77.127998 # 1
135 1 38.720001 34.283001 63.266998 # 1
136 1 4.196000 12.900000 69.653999 # 1
137 1 3.845000 12.476000 72.136002 # 1
138 1 0.074000 4.639000 65.235001 # 1
139 1 28.500000 28.368999 66.281998 # 1
140 1 3.549000 5.600000 63.330002 # 1
141 1 16.208000 0.092000 60.155998 # 1
142 1 28.313999 10.960000 71.494003 # 1
143 1 5.951000 1.516000 71.070999 # 1
144 1 40.123001 0.075000 70.527000 # 1
145 1 33.748001 20.422001 70.393997 # 1
146 1 4.900000 33.598999 66.567001 # 1
147 1 1.109000 8.428000 67.813004 # 1
148 1 28.517000 6.118000 70.141998 # 1
149 1 13.955000 26.521000 67.735001 # 1
150 1 43.672001 7.209000 73.964005 # 1
151 1 2.109000 30.642000 60.851002 # 1
152 1 31.254000 31.584999 68.082001 # 1
153 1 27.094000 3.235000 68.667999 # 1
154 1 36.464001 11.292000 61.000999 # 1
155 1 0.241000 18.796000 67.675995 # 1
156 1 24.989000 33.027000 76.951996 # 1
157 1 13.401000 37.960999 75.502998 # 1
158 1 22.493000 22.566000 65.749001 # 1
159 1 36.576000 24.230000 74.194000 # 1
160 1 1.405000 7.116000 70.632996 # 1
161 1 27.834000 16.098000 68.473999 # 1
162 1 38.681999 7.079000 64.821999 # 1
163 1 16.357000 12.013000 64.903999 # 1
164 1 16.837999 22.030001 69.964005 # 1
165 1 33.599998 20.440001 60.078999 # 1
166 1 24.563999 36.889000 76.298004 # 1
167 1 36.483002 23.952000 69.264999 # 1
168 1 15.099000 1.683000 73.223999 # 1
169 1 31.492001 8.298000 60.025002 # 1
170 1 36.889000 14.268000 66.563004 # 1
171 1 14.841000 16.577999 66.915001 # 1
172 1 22.124001 37.368999 60.435001 # 1
173 1 41.473000 14.767000 62.006001 # 1
