Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
0.144535,-28065.57,2546.7513,-30612.321,-27647.087,284.88905,320.48289,89535.984,1.0023213
0.147035,-28065.5,2486.5008,-30552.001,-27843.58,278.14921,169.95096,89535.984,1.0023213
0.149535,-28065.313,2452.0328,-30517.346,-28107.248,274.29349,-32.114694,89535.984,1.0023213
0.152035,-28065.016,2436.5894,-30501.606,-27656.52,272.56594,312.83454,89535.984,1.0023213
0.154535,-28065.516,2499.6916,-30565.208,-27986.018,279.62479,60.881078,89535.984,1.0023213
0.157035,-28065.474,2474.5279,-30540.002,-28165.838,276.80988,-76.860862,89535.984,1.0023213
0.159535,-28065.455,2450.0939,-30515.549,-28335.417,274.07661,-206.74242,89535.984,1.0023213
0.162035,-28065.299,2439.0205,-30504.32,-27997.249,272.8379,52.114104,89535.984,1.0023213
0.164535,-28065.652,2539.5404,-30605.192,-28448.068,284.08242,-292.86164,89535.984,1.0023213
0.167035,-28065.538,2510.3632,-30575.902,-27963.606,280.81855,78.061838,89535.984,1.0023213
0.169535,-28065.367,2488.4469,-30553.814,-27912.417,278.36691,117.13241,89535.984,1.0023213
0.172035,-28065.474,2529.8573,-30595.331,-28030.918,282.99923,26.463149,89535.984,1.0023213
0.174535,-28065.394,2500.4108,-30565.804,-27912.377,279.70524,117.18328,89535.984,1.0023213
0.175,-28065.505,2477.7919,-30543.296,-28106.302,277.17501,-31.243781,89535.984,1.0023213
0.535,-27992.234,2499.6215,-30491.855,-27449.804,279.61694,415.40338,89535.984,1.0023213
0.54,-28070.497,2456.1098,-30526.606,-28199.254,274.74957,-98.605091,89535.984,1.0023213
0.545,-28110.234,2436.8066,-30547.041,-27876.984,272.59023,178.62745,89535.984,1.0023213
0.55,-28123.822,2483.3334,-30607.156,-28089.234,277.79489,26.48842,89535.984,1.0023213
0.555,-28081.7,2448.1557,-30529.856,-28421.09,273.85979,-259.91146,89535.984,1.0023213
0.56,-28072.35,2464.3101,-30536.66,-27707.199,275.66688,279.64001,89535.984,1.0023213
0.565,-28039.676,2505.9558,-30545.631,-28311.323,280.32552,-208.03324,89535.984,1.0023213
0.57,-28085.588,2470.4708,-30556.059,-27778.292,276.35604,235.33354,89535.984,1.0023213
0.575,-28101.139,2499.3254,-30600.465,-27924.284,279.58382,135.4388,89535.984,1.0023213
0.58,-28031.927,2488.3822,-30520.309,-28158.377,278.35967,-96.838124,89535.984,1.0023213
0.585,-27985.104,2500.9257,-30486.03,-27903.736,279.76283,62.313514,89535.984,1.0023213
0.59,-28141.439,2394.2507,-30535.69,-28465.996,267.82977,-248.5517,89535.984,1.0023213
0.595,-28094.886,2501.1153,-30596.001,-28350.147,279.78405,-195.4839,89535.984,1.0023213
0.6,-28026.409,2458.4947,-30484.903,-28190.601,275.01635,-125.7415,89535.984,1.0023213
0.605,-28006.163,2470.9817,-30477.145,-28185.743,276.41319,-137.52587,89535.984,1.0023213
0.61,-28209.701,2422.4259,-30632.127,-28272.1,270.98155,-47.786078,89535.984,1.0023213
0.615,-28057.329,2444.4269,-30501.756,-27924.632,273.44267,101.62198,89535.984,1.0023213
0.62,-28189.674,2406.9889,-30596.663,-28143.361,269.25472,35.467239,89535.984,1.0023213
0.625,-28143.269,2508.2185,-30651.488,-27725.216,280.57864,320.15329,89535.984,1.0023213
