Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
0.415,-28019.859,2474.7963,-30494.655,-29729.001,276.8399,-1269.0744,92345.414,0.97182764
0.42,-28063.292,2395.4787,-30458.77,-30191.671,267.96714,-1580.3664,92345.414,0.97182764
0.425,-27932.276,2452.1011,-30384.377,-29339.443,274.30113,-1044.851,92345.414,0.97182764
0.43,-28014.502,2443.9972,-30458.499,-29553.032,273.3946,-1142.3906,92345.414,0.97182764
0.435,-27965.471,2461.1946,-30426.666,-29544.996,275.31837,-1172.8304,92345.414,0.97182764
0.44,-27939.323,2482.7999,-30422.123,-29641.706,277.73522,-1264.0558,92345.414,0.97182764
0.445,-28049.283,2404.049,-30453.332,-29436.878,268.92585,-1030.3184,92345.414,0.97182764
0.45,-28091.06,2405.2473,-30496.307,-29708.459,269.0599,-1200.9528,92345.414,0.97182764
0.455,-28097.252,2434.5494,-30531.801,-29518.032,272.33774,-1054.9595,92345.414,0.97182764
0.46,-27961.248,2518.0254,-30479.273,-29777.456,281.67567,-1348.573,92345.414,0.97182764
0.465,-28054.254,2443.1051,-30497.359,-29668.277,273.29481,-1198.4461,92345.414,0.97182764
0.47,-28016.581,2479.695,-30496.276,-29692.907,277.38789,-1244.7072,92345.414,0.97182764
0.475,-27960.707,2463.6207,-30424.328,-29950.779,275.58976,-1477.6699,92345.414,0.97182764
0.48,-28061.959,2460.4995,-30522.458,-30063.878,275.24061,-1486.4669,92345.414,0.97182764
0.485,-28036.526,2432.985,-30469.511,-29747.503,272.16274,-1270.4362,92345.414,0.97182764
0.49,-27930.205,2480.6409,-30410.846,-29962.449,277.4937,-1508.9838,92345.414,0.97182764
0.495,-27943.877,2498.5774,-30442.455,-29760.775,279.50015,-1349.0852,92345.414,0.97182764
0.5,-28024.277,2442.7665,-30467.043,-29993.839,273.25693,-1462.4413,92345.414,0.97182764
0.505,-28007.157,2440.6692,-30447.826,-29846.038,273.02232,-1365.408,92345.414,0.97182764
0.51,-27954.855,2460.9546,-30415.81,-29706.034,275.29152,-1300.2869,92345.414,0.97182764
0.515,-27903.139,2511.6565,-30414.796,-29402.222,280.96323,-1113.1004,92345.414,0.97182764
0.52,-27880.576,2497.552,-30378.128,-29555.029,279.38544,-1243.3169,92345.414,0.97182764
0.525,-28027.191,2468.0288,-30495.22,-29918.245,276.08287,-1404.1474,92345.414,0.97182764
0.53,-28066.636,2400.3531,-30466.989,-29402.253,268.51242,-991.72371,92345.414,0.97182764
0.535,-27899.77,2483.7321,-30383.503,-29624.198,277.8395,-1280.4241,92345.414,0.97182764
0.54,-27991.401,2428.092,-30419.493,-29781.119,271.61539,-1328.9034,92345.414,0.97182764
0.545,-28014.102,2504.227,-30518.329,-29892.537,280.13213,-1394.7772,92345.414,0.97182764
0.55,-27945.573,2394.8308,-30340.404,-29680.563,267.89467,-1288.2666,92345.414,0.97182764
0.555,-28117.894,2473.3621,-30591.256,-29979.034,276.67947,-1381.9359,92345.414,0.97182764
0.56,-28000.13,2431.3347,-30431.464,-29422.64,271.97813,-1056.2436,92345.414,0.97182764
0.565,-28073.713,2470.4818,-30544.194,-30003.949,276.35726,-1433.241,92345.414,0.97182764
0.57,-28020.62,2492.6389,-30513.259,-30310.687,278.83584,-1700.4229,92345.414,0.97182764
0.575,-28148.836,2389.7409,-30538.577,-29852.692,267.32529,-1265.1487,92345.414,0.97182764
0.58,-28003.735,2462.7494,-30466.484,-29630.191,275.49229,-1207.6774,92345.414,0.97182764
0.585,-27949.583,2401.6478,-30351.231,-29993.178,268.65725,-1517.4122,92345.414,0.97182764
